name,level,type,city,district,address,longitude,latitude
元培健康診所,C,巷弄長照站,新竹市,香山區,新竹市香山區香村里元培街306號,120.9404068,24.77779579
新竹市原住民身心障礙者協會,C,巷弄長照站,新竹市,香山區,新竹市香山區虎林里延平路二段21號,120.9434052,24.80482864
元培健康診所,B,居家失能個案家庭醫師照護服務,新竹市,香山區,新竹市香山區香村里元培街306號,120.9403763,24.77783966
新竹市香山區海山社區發展協會,C,巷弄長照站,新竹市,香山區,新竹市香山區海山里大湖路61號,120.9176102,24.76195717
五福護理之家,B,喘息服務,新竹市,香山區,新竹市香山區大湖里五福路一段183號地下一樓、一樓、二樓,120.9213028,24.74554443
財團法人佛教慈濟慈善事業基金會,A,個案管理服務,新竹市,香山區,新竹市香山區中華路五段208巷20號,120.919014,24.78568459
新竹市香山區東香社區發展協會,C,巷弄長照站,新竹市,香山區,新竹市香山區東香里東香路2段2-1號,120.9522476,24.7733345
新竹市香山區衛生所,C,巷弄長照站,新竹市,香山區,新竹市香山區牛埔里育德街188號1樓,120.9425812,24.79442024
新竹市香山區樹下社區發展協會,B,營養餐飲服務,新竹市,香山區,新竹市香山區樹下街164號,120.9346466,24.80107498
屏東縣私立經立老人長期照顧中心,B,喘息服務,屏東縣,新埤鄉,屏東縣新埤鄉萬隆村萬安路68之20號,120.5725479,22.50349617
屏東縣私立經立老人長期照顧中心,B,營養餐飲服務,屏東縣,新埤鄉,屏東縣新埤鄉萬隆村萬安路68之20號,120.5725479,22.50349617
屏東縣私立宜家老人長期照顧中心,B,喘息服務,屏東縣,新埤鄉,屏東縣新埤鄉萬隆村萬安路10-2號,120.5720215,22.50467491
屏東縣新埤鄉餉潭社區發展協會,C,巷弄長照站,屏東縣,新埤鄉,屏東縣新埤鄉餉潭村龍潭路137-1號,120.6111298,22.47612953
財團法人弘道老人福利基金會附設宜蘭縣私立弘道居家式服務類長期照顧服務機構,B,居家服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮纘祥路21號,121.8218307,24.85660934
財團法人天主教白永恩神父社會福利基金會附設宜蘭縣私立聖方濟開蘭社區式服務類長期照顧機構,B,日間照顧服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮開蘭東路1-1號6樓,121.8219757,24.85432243
頭城鎮武營社區發展協會,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮武營里開蘭路224號,121.8259277,24.86108208
宜蘭縣頭城鎮新建社區發展協會,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮石城里新興路234-1號,121.8196945,24.85396194
宜蘭縣頭城鎮大坑社區發展協會,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮大坑里協天路604號,121.8312454,24.85653114
宜蘭縣頭城鎮衛生所,A,個案管理服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮石城里吉祥路15號,121.8204803,24.85672569
宜蘭縣頭城鎮龜山島社區發展協會,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮大里里龜山路221號,121.9001694,24.94253731
宜蘭縣頭城鎮福成社區發展協會,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮福成里宜三路2段378號,121.7970963,24.85087776
財團法人天主教白永恩神父社會福利基金會附設宜蘭縣私立聖方濟老人長期照顧中心,B,營養餐飲服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮開蘭東路1之1號,121.823204,24.85407066
宜蘭縣頭城鎮港口社區發展協會,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮大里里港口路60號,121.8346786,24.86935043
財團法人天主教白永恩神父社會福利基金會附設宜蘭縣私立聖方濟老人長期照顧中心,B,喘息服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮開蘭東路1之1號,121.823204,24.85407066
財團法人天主教白永恩神父社會福利基金會附設宜蘭縣私立聖方濟新興社區式服務類長期照顧機構,B,日間照顧服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮新興路6號1樓,121.82164,24.8544445
財團法人伊甸社會福利基金會宜蘭分事務所,C,巷弄長照站,宜蘭縣,頭城鎮,宜蘭縣頭城鎮武營里武營路16-8號,121.8249664,24.86227608
宜蘭縣頭城鎮衛生所附設居家護理所,B,專業照護服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮新建里吉祥路15號,121.820549,24.85675812
博生診所,B,居家失能個案家庭醫師照護服務,宜蘭縣,頭城鎮,宜蘭縣頭城鎮城東里中庸路23號,121.8238525,24.8575058
財團法人新竹縣私立保順養護中心,B,喘息服務,新竹縣,芎林鄉,新竹縣芎林鄉石潭村福昌街134巷19號,121.1027451,24.74686432
新竹縣芎林鄉文林社區發展協會,C,巷弄長照站,新竹縣,芎林鄉,新竹縣芎林鄉文林村文山路327號,121.0813904,24.77473831
財團法人喜憨兒社會福利基金會新竹分事務所附設新竹縣私立喜歡你社區式服務類長期照顧服務機構,B,日間照顧服務,新竹縣,芎林鄉,新竹縣芎林鄉上山村文山路565號1樓,121.076973,24.77789116
芎林鄉衛生所附設居家護理所,B,專業照護服務,新竹縣,芎林鄉,新竹縣芎林鄉文山路532號,121.0777512,24.77742386
平安診所,B,居家失能個案家庭醫師照護服務,新竹縣,芎林鄉,新竹縣芎林鄉文衡路442號,121.0834198,24.7723999
芊馨園護理之家,B,喘息服務,新竹縣,芎林鄉,新竹縣芎林鄉上山村8鄰上山82-12號,121.0733109,24.79264832
社團法人新竹縣長青樹社會服務協會私立長青樹社區長照機構,B,團體家屋服務,新竹縣,芎林鄉,新竹縣芎林鄉上山村光明路50號,121.0757217,24.77910233
新竹縣芎林鄉石潭社區發展協會,C,巷弄長照站,新竹縣,芎林鄉,新竹縣芎林鄉石潭村福昌街50巷9號,121.1045532,24.74522781
社團法人宜蘭縣社區照顧促進會附設宜蘭縣私立心安居社區式服務類長期照顧服務機構,B,日間照顧服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉中央路二段265號,121.7859116,24.74598312
宜蘭縣壯圍鄉功勞社區發展協會,C,巷弄長照站,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉功勞村功勞路17-2號,121.796936,24.76519394
社團法人宜蘭縣社區照顧促進會附設宜蘭縣私立居家式服務類長期照顧服務機構,B,居家服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉中央路二段265號,121.7859116,24.74598312
社團法人宜蘭縣社區照顧促進會,A,個案管理服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉吉祥村中央路2段265號,121.7859116,24.74598312
社團法人宜蘭縣社區照顧促進會,B,營養餐飲服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉中央路二段265號,121.799118,24.68532372
好到家物理治療所,B,專業照護服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉新南村新南三路52巷12號,121.7937775,24.72074318
宜蘭縣壯圍鄉順和社區發展協會,C,巷弄長照站,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉忠孝村順和路48-8號,121.8022537,24.76316261
宜蘭縣壯圍鄉古亭社區發展協會,C,巷弄長照站,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉古亭村古亭路48之16號,121.8003464,24.77196312
宜蘭縣壯圍鄉衛生所,A,個案管理服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉吉祥村中央路2段290號,121.7864685,24.74036598
宜蘭縣壯圍鄉衛生所附設居家護理所,B,專業照護服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉吉祥村中央路2段290號,121.7863159,24.74674988
宜蘭縣壯圍鄉後埤社區發展協會,C,巷弄長照站,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉過嶺村過嶺路1巷19號,121.8132858,24.75044823
宜蘭縣壯圍鄉壯六社區發展協會,C,巷弄長照站,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉忠孝村壯六路47號,121.8015366,24.75069427
愛德仁診所,B,居家失能個案家庭醫師照護服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉吉祥村壯五路68之5號1樓,121.7901077,24.74468231
社團法人宜蘭縣蘭雨社會福利協會,B,交通接送服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉美功路一段2巷67號,121.7893829,24.76782417
愛德仁診所,B,專業照護服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉吉祥村壯五路68之5號1樓,121.7901077,24.74468231
社團法人宜蘭縣社區照顧促進會附設宜蘭縣私立居家式服務類長期照顧服務機構,B,喘息服務,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉中央路二段265號,121.7859116,24.74598312
社團法人臺中市大大人長期照護關懷協會,A,個案管理服務,臺中市,神岡區,臺中市神岡區神圳路82號,120.6589813,24.26620293
社團法人臺中市大大人長期照護關懷協會私立居家長照機構,B,居家服務,臺中市,神岡區,臺中市神岡區庄前里三民南路13號1、2、3樓,120.6554031,24.25852776
臺中市神岡區大社社區發展協會,C,巷弄長照站,臺中市,神岡區,臺中市神岡區大社里豐社一街19號1樓,120.698555,24.25061798
大業診所,C,巷弄長照站,臺中市,神岡區,臺中市神岡區社口里文政街160號,120.682106,24.25019646
臺中市神岡區圳堵社區發展協會,C,巷弄長照站,臺中市,神岡區,臺中市神岡區圳堵里福成路79號,120.6589508,24.27109528
臺中市私立妙純居家式服務類長期照顧服務機構,B,居家服務,臺中市,神岡區,臺中市神岡區大社里大漢街31巷16弄23號1樓,120.6987762,24.25364304
社團法人臺中市大大人長期照護關懷協會私立居家長照機構,C,巷弄長照站,臺中市,神岡區,臺中市神岡區神岡里中正南街80巷8號,120.6565857,24.25649452
社團法人臺中市大大人長期照護關懷協會私立居家長照機構,C,巷弄長照站,臺中市,神岡區,臺中市神岡區庄前里三民南路6號,120.6567993,24.2514801
財團法人臺中市私立弗傳慈心社會福利慈善事業基金會,C,巷弄長照站,臺中市,神岡區,臺中市神岡區社南里中山路５５１巷４３之１號,120.6830368,24.24549866
財團法人臺中市私立弗傳慈心社會福利慈善事業基金會,B,營養餐飲服務,臺中市,神岡區,臺中市神岡區豐洲里五權路85號,120.7121124,24.25743294
臺中市私立妙純居家式服務類長期照顧服務機構,A,個案管理服務,臺中市,神岡區,臺中市神岡區大社里大漢街31巷16弄23號1樓,120.6987762,24.25364304
臺中市私立妙純居家式服務類長期照顧服務機構,B,喘息服務,臺中市,神岡區,臺中市神岡區大社里大漢街31巷16弄23號1樓,120.6987762,24.25364304
社團法人臺中市大大人長期照護關懷協會私立居家長照機構,B,專業照護服務,臺中市,神岡區,臺中市神岡區庄前里三民南路13號1、2、3樓,120.6554031,24.25852776
晉安診所,B,交通接送服務,臺中市,神岡區,臺中市神岡區中山路906號,120.6772332,24.2505637
臺中市神岡區溪洲社區發展協會,C,巷弄長照站,臺中市,神岡區,臺中市神岡區溪洲里5鄰豐洲路1076號,120.6858368,24.2682972
臺中市神岡區北庄社區發展協會,C,巷弄長照站,臺中市,神岡區,臺中市神岡區北庄里中山路1244號,120.668251,24.25740433
臺中市神岡區新庄社區發展協會,C,巷弄長照站,臺中市,神岡區,臺中市神岡區圳堵里和睦路一段360號,120.6591492,24.27393913
臺中市私立松群老人養護中心,B,喘息服務,臺中市,神岡區,臺中市神岡區圳前里神圳路82號,120.6591415,24.26631927
社團法人臺中市大大人長期照護關懷協會私立居家長照機構,B,喘息服務,臺中市,神岡區,臺中市神岡區庄前里三民南路13號1、2、3樓,120.6554031,24.25852776
晉安診所,B,居家失能個案家庭醫師照護服務,臺中市,神岡區,臺中市神岡區中山路906號,120.6772332,24.2505637
苗栗縣西湖鄉衛生所,C,巷弄長照站,苗栗縣,西湖鄉,苗栗縣西湖鄉龍洞村龍洞16號,120.7585907,24.55644035
財團法人苗栗縣私立海青老人養護中心,A,個案管理服務,苗栗縣,西湖鄉,苗栗縣西湖鄉三湖村三湖村3鄰店仔街41-1號,120.75737,24.55783463
財團法人苗栗縣私立海青老人養護中心,C,巷弄長照站,苗栗縣,西湖鄉,苗栗縣西湖鄉三湖村三湖村3鄰店仔街41-1號,120.75737,24.55783463
社團法人高雄市受恩社區關懷協會附設臺南市私立受恩社區式服務類長期照顧服務機構,B,小規模多機能服務,臺南市,白河區,臺南市白河區永安里大德街33號2樓,120.4125061,23.35288048
臺南市白河區草店社區發展協會,C,巷弄長照站,臺南市,白河區,臺南市白河區草店里22-1號,121.2060394,24.96277046
高雄市受恩社區關懷協會,A,個案管理服務,臺南市,白河區,臺南市白河區白河里康樂路1-91號,120.4163589,23.34615326
臺南市白河區昇安社區發展協會,C,巷弄長照站,臺南市,白河區,臺南市白河區昇安里51-6號,120.4291,23.36473084
詹銘華診所,B,居家失能個案家庭醫師照護服務,臺南市,白河區,臺南市白河區中山路1-27號,120.4129639,23.34640694
臺南市白河區虎山社區發展協會,C,巷弄長照站,臺南市,白河區,臺南市白河區虎山里木屐寮28-5號,120.4522552,23.35163689
臺南市白河區大林社區發展協會,C,巷弄長照站,臺南市,白河區,臺南市白河區大林里檨仔林20-16號,120.455925,23.33693314
臺南市白河區庄內社區發展協會,C,巷弄長照站,臺南市,白河區,臺南市白河區庄內里84-1號,120.2387314,23.12888718
臺南市白河區永安社區發展協會,C,巷弄長照站,臺南市,白河區,臺南市白河區永安里新興路536號,120.4148483,23.35335541
佑昇醫院附設護理之家,B,喘息服務,臺南市,白河區,臺南市白河區民安路1號4、5樓,120.4111786,23.34620285
祥新居家護理所,B,專業照護服務,臺南市,鹽水區,臺南市鹽水區橋南里月津路121號,120.265152,23.31298065
臺南市鹽水區大莊社區發展協會,C,巷弄長照站,臺南市,鹽水區,臺南市鹽水區月港里44號,120.2676315,23.32019615
全恩護理之家,B,喘息服務,臺南市,鹽水區,臺南市鹽水區武廟路31-1號,120.2653656,23.32188606
臺南市鹽水區汫水里辦公處,C,巷弄長照站,臺南市,鹽水區,臺南市鹽水區汫水里6鄰1號,120.275444,23.28276443
臺南市鹽水區下中社區發展協會,C,巷弄長照站,臺南市,鹽水區,臺南市鹽水區下中里32號,120.2426147,23.31798172
臺南市鹽水區水秀里辦公處,C,巷弄長照站,臺南市,鹽水區,臺南市鹽水區水秀里土庫35-1號,120.2909088,23.33527565
臺南市鹽水區橋南社區發展協會,C,巷弄長照站,臺南市,鹽水區,臺南市鹽水區橋南里橋南里橋南街74號,120.2678909,23.31542206
有限責任中華民國幸福讚照顧服務勞動合作社附設臺南市私立幸福讚居家長照機構,B,居家服務,臺南市,鹽水區,臺南市鹽水區水秀里土庫6-4,120.2750397,23.32276726
全恩護理之家,B,喘息服務,臺南市,鹽水區,臺南市鹽水區武廟路31-1號2樓,120.2652435,23.32174873
臺南市鹽水區田寮社區發展協會,C,巷弄長照站,臺南市,鹽水區,臺南市鹽水區三和里三和里4鄰45號,120.4674454,23.09329414
社團法人臺南市灣港照顧關懷協會附設臺南市私立安定社區長照機構,B,日間照顧服務,臺南市,安定區,臺南市安定區港口里港口312號,120.2316742,23.09141922
臺南市安定區新吉社區發展協會,C,巷弄長照站,臺南市,安定區,臺南市安定區新吉里123-13號,120.2122726,23.08466148
臺南市安定區港口社區發展協會,C,巷弄長照站,臺南市,安定區,臺南市安定區蘇厝里312號,120.2505569,23.12952995
臺南市安定區保西社區發展協會,C,巷弄長照站,臺南市,安定區,臺南市安定區港尾里安定里131-1號,120.2464066,23.10970688
臺南市安定區中沙社區發展協會,C,巷弄長照站,臺南市,安定區,臺南市安定區中沙里中崙115-1號,120.2091522,23.07879448
台南市安定區老人福利協進會,C,巷弄長照站,臺南市,安定區,臺南市安定區蘇厝里456-1號,120.2504959,23.12967873
?安診所,B,居家失能個案家庭醫師照護服務,臺南市,安定區,臺南市安定區港口里235-4號,120.2349548,23.09134102
臺南市安定區港尾社區發展協會,C,巷弄長照站,臺南市,安定區,臺南市安定區港尾里74-11號,120.2335815,23.10407257
屏東縣來義鄉新來義社區發展協會,C,巷弄長照站,屏東縣,來義鄉,屏東縣來義鄉義林村來新路21號,120.5827103,22.50880241
屏東縣私立古樓村社區式長期照顧服務機構,B,家庭托顧服務,屏東縣,來義鄉,屏東縣來義鄉古樓村新隆路208號,120.6306305,22.52476883
來義鄉文樂社區發展協會,C,巷弄長照站,屏東縣,來義鄉,屏東縣來義鄉文樂村2鄰14號,120.624939,22.49316216
來義鄉部落發展協會,C,巷弄長照站,屏東縣,來義鄉,屏東縣來義鄉來義村20號,120.6759415,22.52588463
財團法人天主教會高雄教區來義鄉南和天主教,C,巷弄長照站,屏東縣,來義鄉,屏東縣來義鄉義林村1鄰23號,120.6623917,22.52575684
望嘉社區發展協會,C,巷弄長照站,屏東縣,來義鄉,屏東縣來義鄉望嘉村114之1號,120.6214676,22.46352577
來義鄉丹林社區發展協會,C,巷弄長照站,屏東縣,來義鄉,屏東縣來義鄉丹林村25號,120.6328812,22.51743126
屏東縣來義鄉衛生所,B,居家失能個案家庭醫師照護服務,屏東縣,來義鄉,屏東縣來義鄉古樓村中正路90號,120.6319885,22.52584076
森陽物理治療所,B,專業照護服務,屏東縣,獅子鄉,屏東縣獅子鄉丹路村7鄰巴士巷12號,120.7484283,22.20455551
基督教中華循理會草埔教會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉草埔村7巷7-3號,120.8009262,22.23385811
森陽物理治療所,A,個案管理服務,屏東縣,獅子鄉,屏東縣獅子鄉丹路村7鄰巴士巷12號,120.7484283,22.20455551
屏東縣獅子鄉丹路社區發展協會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉丹路村丹路一巷13-1號,120.7512054,22.20451736
屏東縣獅子鄉中心崙社區發展協會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉內文村心崙路4鄰12號,120.8505325,22.21704865
財團法人基督教中華循理會竹坑教會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉竹坑村竹坑巷13號,120.7005081,22.1576786
屏東縣獅子鄉內獅社區發展協會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉內獅村60-2號,120.64505,22.30460548
屏東縣獅子鄉內文社區發展協會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉內文村二巷5-1號,120.8495636,22.22000504
基督長老教會新路教會,C,巷弄長照站,屏東縣,獅子鄉,屏東縣獅子鄉丹路村丹路九鄰四巷9之號,120.750351,22.20615768
澎湖縣西嶼鄉衛生所附設居家護理所,B,專業照護服務,澎湖縣,西嶼鄉,澎湖縣西嶼鄉池東村222號,119.5103226,23.59920692
澎湖縣西嶼鄉衛生所,B,居家失能個案家庭醫師照護服務,澎湖縣,西嶼鄉,澎湖縣西嶼鄉池東村222號,119.5102386,23.5992527
財團法人伊甸社會福利基金會附設澎湖縣私立頤和社區式服務類長期照顧服務機構,B,日間照顧服務,澎湖縣,西嶼鄉,澎湖縣西嶼鄉小門村11之9號,119.5198135,23.65517616
寶山鄉衛生所附設居家護理所,B,專業照護服務,新竹縣,寶山鄉,新竹縣寶山鄉雙溪村雙園路2段273號,120.9948196,24.76691437
新竹縣寶山鄉新城社區發展協會,B,喘息服務,新竹縣,寶山鄉,新竹縣寶山鄉新城村寶新路二段251巷25號,120.9776535,24.74185562
新竹縣寶山鄉新城社區發展協會,C,巷弄長照站,新竹縣,寶山鄉,新竹縣寶山鄉新城村寶新路二段251巷25號,120.9776535,24.74185562
身益物理治療所,B,專業照護服務,屏東縣,麟洛鄉,屏東縣麟洛鄉中山路363號,120.5266266,22.6507206
屏東縣私立長榮居家式長期照顧服務機構,B,居家服務,屏東縣,麟洛鄉,屏東縣麟洛鄉麟蹄村中山路256號,120.5248642,22.65232849
屏東縣麟洛鄉麟蹄社區發展協會,C,巷弄長照站,屏東縣,麟洛鄉,屏東縣麟洛鄉麟蹄村成功路永興巷1之1號,120.5251846,22.65603065
屏東縣私立長榮居家式長期照顧服務機構,B,喘息服務,屏東縣,麟洛鄉,屏東縣麟洛鄉麟蹄村中山路256號,120.5248642,22.65232849
屏東縣麟洛鄉麟頂社區發展協會,C,巷弄長照站,屏東縣,麟洛鄉,屏東縣麟洛鄉麟頂村成功路170號,120.526474,22.65465927
長榮護理之家,B,喘息服務,屏東縣,麟洛鄉,屏東縣麟洛鄉田中村中華路143號,120.5205994,22.64500618
屏東縣九如鄉九明社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉九明村光復街66號,120.4844589,22.73215675
屏東縣私立慈德老人養護之家,B,喘息服務,屏東縣,九如鄉,屏東縣九如鄉三塊村三多路286巷65-3號,120.4829407,22.75385666
屏東縣九如鄉三塊社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉三塊村三多路189號,120.4818802,22.75073242
屏東縣九如鄉新庄社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉後庄村新庄路16號,120.4975586,22.7239933
屏東縣九如鄉大坵社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉九清村大仁街70號,120.4771423,22.74337578
社團法人台灣五府千歲慈善展望會附設屏東縣私立社區式服務類長期照顧服務機構,B,日間照顧服務,屏東縣,九如鄉,屏東縣九如鄉九如路2段266號,120.4894485,22.73501205
屏東縣九如鄉中庄社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉三塊村中庄街120號,120.5058441,22.72504425
屏東縣九如鄉昌榮社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉洽興村平和路136巷22-1號,120.4996033,22.76285362
屏東縣九如鄉衛生所,B,居家失能個案家庭醫師照護服務,屏東縣,九如鄉,屏東縣九如鄉九清村九如路2段247號,120.4891739,22.73596001
屏東縣九如鄉東寧社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉後庄村東寧路64-3號,120.4968414,22.73514557
屏東縣九如鄉玉水社區發展協會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉玉水村清水路73號,120.4780884,22.71455574
屏東縣九如鄉耆老老人會,C,巷弄長照站,屏東縣,九如鄉,屏東縣九如鄉耆老村耆老路117-1號,120.4950638,22.75868225
社團法人臺東縣天主教愛德婦女協會,A,個案管理服務,臺東縣,海端鄉,臺東縣海端鄉廣原村錦屏15號,121.1765747,23.132267
社團法人臺東縣天主教愛德婦女協會附設台東縣私立愛德社區式服務類長期照顧服務機構,B,小規模多機能服務,臺東縣,海端鄉,臺東縣海端鄉廣原村錦屏15號,121.1765747,23.132267
社團法人臺東縣天主教愛德婦女協會附設台東縣私立愛德社區式服務類長期照顧服務機構,B,喘息服務,臺東縣,海端鄉,臺東縣海端鄉廣原村錦屏15號,121.1765747,23.132267
臺東縣海端鄉衛生所附設居家護理所,B,專業照護服務,臺東縣,海端鄉,臺東縣海端鄉海端村山界29號,121.1766739,23.10118485
社團法人臺東縣天主教愛德婦女協會廣原,C,巷弄長照站,臺東縣,海端鄉,臺東縣海端鄉廣原村大埔12-1號,121.2061844,23.14991379
社團法人臺東縣天主教愛德婦女協會附設台東縣私立愛德居家式服務類長期照顧服務機構,B,喘息服務,臺東縣,海端鄉,臺東縣海端鄉廣原村錦屏15號,121.1765747,23.132267
臺東縣海端鄉利稻社區發展協會,C,巷弄長照站,臺東縣,海端鄉,臺東縣海端鄉利稻村2鄰22號,121.0215149,23.18715858
社團法人臺東縣天主教愛德婦女協會附設台東縣私立愛德居家式服務類長期照顧服務機構,B,居家服務,臺東縣,海端鄉,臺東縣海端鄉廣原村錦屏15號,121.1765747,23.132267
社團法人臺東縣天主教愛德婦女協會崁頂,C,巷弄長照站,臺東縣,海端鄉,臺東縣海端鄉崁頂村崁頂20號,121.160675,23.06638145
大愛護理之家附設居家護理所,B,專業照護服務,屏東縣,萬丹鄉,屏東縣萬丹鄉香社村中興路一段68號,120.4719391,22.5611515
屏東縣萬丹鄉水泉社區發展協會,C,巷弄長照站,屏東縣,萬丹鄉,屏東縣萬丹鄉水泉村泉利街95號,120.4864349,22.57330132
宏祥診所,B,居家失能個案家庭醫師照護服務,屏東縣,萬丹鄉,屏東縣萬丹鄉寶厝村中興路2段370號,120.4849854,22.57930756
有限責任屏東縣第一照顧服務勞動合作社附設屏東縣私立第一居家式長期照顧服務機構,B,喘息服務,屏東縣,萬丹鄉,屏東縣萬丹鄉萬全村萬榮街90號,120.4912109,22.59202957
正欣居家護理所,B,專業照護服務,屏東縣,萬丹鄉,屏東縣萬丹鄉社皮村大隆路66巷8號1樓,120.4719162,22.61683083
有限責任屏東縣第一照顧服務勞動合作社附設私立萬丹紅社區長照機構,B,日間照顧服務,屏東縣,萬丹鄉,屏東縣萬丹鄉社皮村大昌路495號,120.4690628,22.61574173
有限責任屏東縣第一照顧服務勞動合作社附設屏東縣私立第一居家式長期照顧服務機構,B,居家服務,屏東縣,萬丹鄉,屏東縣萬丹鄉萬全村萬榮街90號,120.4912109,22.59202957
大愛護理之家,A,個案管理服務,屏東縣,萬丹鄉,屏東縣萬丹鄉香社村香社村中興路1段70號,120.4711456,22.56053734
有限責任屏東縣第一照顧服務勞動合作社,A,個案管理服務,屏東縣,萬丹鄉,屏東縣萬丹鄉萬全村萬榮街90號,120.4912186,22.59205246
台灣愛馨家全人關懷協會,B,營養餐飲服務,屏東縣,東港鎮,屏東縣東港鎮船頭里船頭路18之4號,120.4578705,22.46248245
輔英科技大學附設醫院附設居家護理所,B,專業照護服務,屏東縣,東港鎮,屏東縣東港鎮中山路5號,120.7142639,22.07011986
東港護理之家,B,喘息服務,屏東縣,東港鎮,屏東縣東港鎮船頭里大東路183號,120.4637451,22.46143723
財團法人蘇天生文教基金會附設屏東縣私立蘇天生綜合式長期照顧服務機構,B,居家服務,屏東縣,東港鎮,屏東縣東港鎮興東里中正路一段210號,120.4592133,22.47408104
屏東縣東港鎮下?社區發展協會,C,巷弄長照站,屏東縣,東港鎮,屏東縣東港鎮下?里下?路135-1號,120.4921112,22.46378326
屏東縣東港鎮東和社區環保健康與休閒協會,C,巷弄長照站,屏東縣,東港鎮,屏東縣東港鎮東和里博愛街205號,120.4488678,22.46931648
財團法人蘇天生文教基金會附設屏東縣私立蘇天生綜合式長期照顧服務機構,B,喘息服務,屏東縣,東港鎮,屏東縣東港鎮興東里中正路一段210號,120.4592133,22.47408104
財團法人蘇天生文教基金會,A,個案管理服務,屏東縣,東港鎮,屏東縣東港鎮東隆里東隆街6-2號,120.4474335,22.46276474
財團法人蘇天生文教基金會,C,巷弄長照站,屏東縣,東港鎮,屏東縣東港鎮東隆里東隆街6-2號,120.4474335,22.46276474
屏東縣東港鎮大鵬灣觀光發展社區聯合協會,C,巷弄長照站,屏東縣,東港鎮,屏東縣東港鎮東隆里共和街1號,120.4506607,22.46227455
新北市五股區更新社區發展協會,B,喘息服務,新北市,五股區,新北市五股區更寮里中興路2段40巷15號,121.4620209,25.07640648
新北市五股區成州社區發展協會,B,喘息服務,新北市,五股區,新北市五股區成州里西雲路267號,121.4493408,25.09808922
新北市五股區貿商社區發展協會,C,巷弄長照站,新北市,五股區,新北市五股區貿商里登林路貿商巷8弄10號,121.4311218,25.07062149
新北市五股區成州社區發展協會,C,巷弄長照站,新北市,五股區,新北市五股區成州里西雲路267號,121.4493408,25.09808922
新北市五股區更新社區發展協會,C,巷弄長照站,新北市,五股區,新北市五股區更寮里中興路2段40巷15號,121.4620209,25.07640648
財團法人私立廣恩老人養護中心新北市五股老人公寓,C,巷弄長照站,新北市,五股區,新北市五股區水碓里水碓二路1號,121.4298782,25.07190323
新北市政府委託財團法人私立廣恩老人養護中心辦理五股獅子頭社區長照機構-五股獅子頭公共托老中心,B,日間照顧服務,新北市,五股區,新北市五股區集福里孝義路30號,121.4526596,25.1077404
新北市政府委託財團法人私立廣恩老人養護中心辦理五股獅子頭社區長照機構-五股獅子頭公共托老中心,B,喘息服務,新北市,五股區,新北市五股區集福里孝義路30號,121.4526596,25.1077404
