name,type,city,district,address,longitude,latitude,capacity,evaluate_year,evaluation_type,evaluation_result,rating_amount,rating_score,rating_average,google
宜蘭縣壯圍鄉古亭國民小學附設幼兒園,公立,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉古亭路81號,121.7982169,24.7712866,76,103學年度,基礎評鑑,全數指標通過基礎評鑑,45,194,4.311111111,2.3
宜蘭縣壯圍鄉立幼兒園,公立,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉永美路1段180號,121.800027,24.770599,460,104學年度,基礎評鑑,全數指標通過基礎評鑑,10,36,3.6,4.1
宜蘭縣壯圍鄉新南國民小學附設幼兒園,公立,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉美福路一段1號,121.7999868,24.7226966,30,106學年度,追蹤評鑑,全數指標通過追蹤評鑑,27,132,4.888888889,2.9
宜蘭縣私立云馨幼兒園,私立,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉順和路28之12號,121.8033043,24.7613802,30,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,11,30,2.727272727,3.5
中道學校財團法人宜蘭縣中道高級中學附設宜蘭縣私立中道幼兒園,私立,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉中央路三段312巷7號,121.793223,24.759614,212,105學年度,基礎評鑑,全數指標通過基礎評鑑,32,90,2.8125,5
宜蘭縣立內城國民中小學附設幼兒園,公立,宜蘭縣,員山鄉,宜蘭縣員山鄉內城路545號,121.6875013,24.7188831,25,103學年度,基礎評鑑,全數指標通過基礎評鑑,13,51,3.923076923,3
宜蘭縣員山鄉深溝國民小學附設幼兒園,公立,宜蘭縣,員山鄉,宜蘭縣員山鄉惠民路266號,121.7238518,24.7232605,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,10,38,3.8,2.7
宜蘭縣員山鄉員山國民小學附設幼兒園,公立,宜蘭縣,員山鄉,宜蘭縣員山鄉復興路39號,121.7225081,24.7436775,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,24,120,5,4.1
宜蘭縣員山鄉立幼兒園,公立,宜蘭縣,員山鄉,宜蘭縣員山鄉深洲一路42號,121.719643,24.7180261,170,104學年度,基礎評鑑,全數指標通過基礎評鑑,19,67,3.526315789,3.4
宜蘭縣員山鄉同樂國民小學附設幼兒園,公立,宜蘭縣,員山鄉,宜蘭縣員山鄉新城路84-4號,121.728958,24.762946,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,48,221,4.604166667,3.8
宜蘭縣私立愛德福幼兒園,私立,宜蘭縣,員山鄉,宜蘭縣員山鄉金山西路54號,121.727724,24.747848,38,105學年度,無評鑑分類,全數指標改善完畢,31,143,4.612903226,4.5
財團法人大三鬮慈惠寺附設宜蘭縣私立幼兒園,私立,宜蘭縣,員山鄉,宜蘭縣員山鄉賢德路二段299號,121.7223848,24.7390755,130,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,37,144,3.891891892,5
宜蘭縣大湖非營利幼兒園,非營利,宜蘭縣,員山鄉,宜蘭縣員山鄉蜊埤路55號,121.6906684,24.7474878,100,105學年度,基礎評鑑,全數指標通過基礎評鑑,7,26,3.714285714,3.3
宜蘭縣羅東鎮公正國民小學附設幼兒園,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮公正路199號,121.7662622,24.6786628,180,103學年度,基礎評鑑,全數指標通過基礎評鑑,16,51,3.1875,1.8
宜蘭縣羅東鎮立幼兒園,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮復興路三段579號,121.755832,24.701932,320,104學年度,基礎評鑑,全數指標通過基礎評鑑,47,235,5,3.9
宜蘭縣羅東鎮立幼兒園東安分班,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮天祥路171號,121.755832,24.701932,135,104學年度,基礎評鑑,全數指標通過基礎評鑑,48,226,4.708333333,3.8
宜蘭縣羅東鎮立幼兒園北成分班,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮北成路二段57巷6號,121.75266,24.679,70,104學年度,基礎評鑑,全數指標通過基礎評鑑,31,115,3.709677419,3.8
宜蘭縣羅東鎮北成國民小學附設幼兒園,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮北成路一段125號,121.7590891,24.675006,60,103學年度,基礎評鑑,全數指標通過基礎評鑑,35,126,3.6,3.3
宜蘭縣羅東鎮羅東國民小學附設幼兒園,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮民族路1號,121.7724581,24.6728268,60,103學年度,基礎評鑑,全數指標通過基礎評鑑,6,18,3,1.6
宜蘭縣羅東鎮成功國民小學附設幼兒園,公立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮興東南路100號,121.7687706,24.6709226,150,103學年度,基礎評鑑,全數指標通過基礎評鑑,27,51,1.888888889,2.7
宜蘭縣私立芝?村幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮中華路180號,121.768526,24.6825486,240,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,62,4.133333333,2.3
宜蘭縣私立愛迪生幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮純精路3段188號,121.765753,24.683339,120,105學年度,基礎評鑑,全數指標通過基礎評鑑,3,13,4.333333333,4.2
宜蘭縣私立康乃兒幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮東安街136號,121.7773373,24.6740979,90,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,54,3.6,3.5
宜蘭縣私立快樂格林幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮純精路三段160巷17號,121.766137,24.682825,210,105學年度,基礎評鑑,全數指標通過基礎評鑑,28,118,4.214285714,0.9
宜蘭縣私立小圓圓幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮林森路120號,121.768326,24.67994,40,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,48,197,4.104166667,2.9
財團法人天主教蘭陽青年會附設宜蘭縣私立聖音幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮北成路一段189號,121.757548,24.6761747,210,105學年度,基礎評鑑,全數指標通過基礎評鑑,16,64,4,3
宜蘭縣私立光樺幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮中山路一段615巷1號,121.7866173,24.6728608,120,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,37,167,4.513513514,4.7
宜蘭縣私立小甜甜幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮南宜二路16號,121.776904,24.670778,135,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,28,123,4.392857143,1.7
宜蘭縣私立菩提幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮培英路85號,121.760541,24.677693,160,105學年度,基礎評鑑,全數指標通過基礎評鑑,4,8,2,3.3
財團法人羅東高商教育基金會附設宜蘭縣私立幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮中山路四段360號,121.756686,24.6726722,140,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,3,11,3.666666667,1.8
醫療財團法人羅許基金會附設宜蘭縣私立博愛幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮南昌街53巷1號1樓,121.774129,24.671787,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,2,5,2.5,4.7
宜蘭縣私立龍之堡幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮公正路300巷25號,121.763899,24.681233,178,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,60,4,3.9
宜蘭縣私立愛貝爾幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮陽明路158號,121.7765369,24.6797329,200,105學年度,基礎評鑑,全數指標通過基礎評鑑,35,105,3,2
宜蘭縣私立菁英幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮純精路三段189號,121.76566,24.6844261,120,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,11,53,4.818181818,2.1
宜蘭縣私立福爾摩莎幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮四育路126號,121.7607216,24.6792148,120,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,45,185,4.111111111,4.7
宜蘭縣私立育霖幼兒園,私立,宜蘭縣,羅東鎮,宜蘭縣羅東鎮尚禮街63號,121.7589678,24.6796143,110,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,24,103,4.291666667,1.7
宜蘭縣三星鄉立幼兒園,公立,宜蘭縣,三星鄉,宜蘭縣三星鄉雙和中路92號,121.674656,24.666686,76,104學年度,基礎評鑑,全數指標通過基礎評鑑,49,211,4.306122449,2.8
宜蘭縣三星鄉立幼兒園拱照分班,公立,宜蘭縣,三星鄉,宜蘭縣三星鄉大湖二路7號,121.674656,24.666686,50,104學年度,基礎評鑑,全數指標通過基礎評鑑,37,148,4,3.4
宜蘭縣三星鄉大洲國民小學附設幼兒園,公立,宜蘭縣,三星鄉,宜蘭縣三星鄉上將路二段500號,121.7286314,24.6926521,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,29,136,4.689655172,4.5
宜蘭縣三星鄉三星國民小學附設幼兒園,公立,宜蘭縣,三星鄉,宜蘭縣三星鄉三星路五段86號,121.6496762,24.6664834,30,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,21,74,3.523809524,3.8
聖母醫護管理專科學校附屬宜蘭縣私立大隱非營利幼兒園,非營利,宜蘭縣,三星鄉,宜蘭縣三星鄉大隱中路347號,121.7130755,24.6664347,76,106學年度,基礎評鑑,全數指標通過基礎評鑑,41,115,2.804878049,2.9
宜蘭縣大同鄉大同國民小學附設幼兒園,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉朝陽10-9號,121.609261,24.678323,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,20,90,4.5,3.7
宜蘭縣大同鄉立幼兒園,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉寒溪巷5號,121.6871673,24.6096865,46,104學年度,基礎評鑑,全數指標通過基礎評鑑,42,164,3.904761905,3.9
宜蘭縣大同鄉立幼兒園松羅分班,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉泰雅路二段51號,121.5558427,24.669464,46,104學年度,基礎評鑑,全數指標通過基礎評鑑,15,50,3.333333333,1.6
宜蘭縣大同鄉立幼兒園樂水分班,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉碼崙路46號,121.530053,24.59901,40,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,37,144,3.891891892,4
宜蘭縣大同鄉立幼兒園四季分班,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉和勳巷2號,121.426298,24.48763,40,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,42,84,2,3.5
宜蘭縣大同鄉四季國民小學附設幼兒園,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉和勳巷1號,121.4266877,24.4874013,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,30,150,5,4
宜蘭縣大同鄉四季國民小學附設幼兒園英士分班,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉梵梵巷100號,121.526002,24.61267,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,2,10,5,2.2
宜蘭縣大同鄉南山國民小學附設幼兒園,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉埤南巷31之3號,121.3804702,24.4378986,61,103學年度,基礎評鑑,全數指標通過基礎評鑑,48,192,4,2.3
宜蘭縣大同鄉寒溪國民小學附設幼兒園,公立,宜蘭縣,大同鄉,宜蘭縣大同鄉寒溪巷16號,121.6871673,24.6096865,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,8,30,3.75,4.4
宜蘭縣五結鄉五結國民小學附設幼兒園,公立,宜蘭縣,五結鄉,宜蘭縣五結鄉五結中路二段88號,121.7991388,24.687331,90,103學年度,基礎評鑑,全數指標通過基礎評鑑,11,48,4.363636364,4.4
宜蘭縣五結鄉中興國民小學附設幼兒園,公立,宜蘭縣,五結鄉,宜蘭縣五結鄉中興路三段67號,121.7724498,24.6927421,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,47,235,5,3.2
宜蘭縣五結鄉學進國民小學附設幼兒園,公立,宜蘭縣,五結鄉,宜蘭縣五結鄉中正路三段151號,121.7699056,24.7070722,60,103學年度,基礎評鑑,全數指標通過基礎評鑑,38,148,3.894736842,2.3
宜蘭縣五結鄉立幼兒園,公立,宜蘭縣,五結鄉,宜蘭縣五結鄉國民中路3-5號,121.794608,24.6908192,350,104學年度,基礎評鑑,全數指標通過基礎評鑑,47,235,5,4.4
宜蘭縣五結鄉立幼兒園利澤分班,公立,宜蘭縣,五結鄉,宜蘭縣五結鄉親河路一段50號,121.8237897,24.6691018,300,104學年度,基礎評鑑,全數指標通過基礎評鑑,39,137,3.512820513,3.7
社團法人宜蘭縣蘭陽幼兒教保事業發展協會附設宜蘭縣私立華國非營利幼兒園,非營利,宜蘭縣,五結鄉,宜蘭縣五結鄉福德路25-7號,121.765005,24.696017,150,105學年度,基礎評鑑,全數指標通過基礎評鑑,23,92,4,5
宜蘭縣冬山鄉冬山國民小學附設幼兒園,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉安中路35號,121.7897817,24.6325383,60,103學年度,基礎評鑑,全數指標通過基礎評鑑,14,55,3.928571429,3.5
宜蘭縣冬山鄉順安國民小學附設幼兒園,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉永興路二段17號,121.7633917,24.6550203,106,103學年度,基礎評鑑,全數指標通過基礎評鑑,12,31,2.583333333,4.7
宜蘭縣冬山鄉立幼兒園,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉冬山路98號,121.7945412,24.6331202,272,104學年度,基礎評鑑,全數指標通過基礎評鑑,24,86,3.583333333,2.2
宜蘭縣冬山鄉立幼兒園中山分班,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉新寮路363號,121.75264,24.624299,330,104學年度,基礎評鑑,全數指標通過基礎評鑑,35,165,4.714285714,1.7
宜蘭縣冬山鄉立幼兒園群英分班,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉富英路158號,121.778787,24.660139,30,104學年度,基礎評鑑,全數指標通過基礎評鑑,23,87,3.782608696,5
宜蘭縣冬山鄉東興國民小學附設幼兒園,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉東城路316號,121.806957,24.6293269,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,24,74,3.083333333,4.2
宜蘭縣冬山鄉武淵國民小學附設幼兒園,公立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉富農路二段350號,121.7979657,24.6613833,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,34,82,2.411764706,2.7
財團法人天主教靈醫修女會附設宜蘭縣私立瑪利亞幼兒園,私立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉義成路三段402號,121.7674086,24.6649184,202,105學年度,基礎評鑑,全數指標通過基礎評鑑,44,194,4.409090909,3.9
宜蘭縣私立大象幼兒園,私立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉中正路50號,121.790327,24.6355441,128,105學年度,基礎評鑑,全數指標通過基礎評鑑,39,129,3.307692308,1.5
宜蘭縣私立康軒幼兒園,私立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉香南路20號,121.79784,24.62918,49,105學年度,基礎評鑑,全數指標通過基礎評鑑,29,102,3.517241379,3.4
宜蘭縣私立慈怡幼兒園,私立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉廣興路529巷2弄29號,121.7407839,24.6678144,420,105學年度,基礎評鑑,全數指標通過基礎評鑑,5,12,2.4,3.1
宜蘭縣私立慈心華德福幼兒園,私立,宜蘭縣,冬山鄉,宜蘭縣冬山鄉永興路二段273巷1號,121.7563634,24.6581585,180,105學年度,基礎評鑑,全數指標通過基礎評鑑,50,250,5,2.7
宜蘭縣蘇澳鎮士敏國民小學附設幼兒園,公立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮光明路8號,121.853292,24.592244,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,48,230,4.791666667,3.5
宜蘭縣蘇澳鎮蘇澳國民小學附設幼兒園,公立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮中山路一段366號,121.8417704,24.5961603,90,103學年度,基礎評鑑,全數指標通過基礎評鑑,16,56,3.5,3.7
宜蘭縣蘇澳鎮南安國民小學附設幼兒園,公立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮學府路122號,121.8683678,24.5789193,90,103學年度,基礎評鑑,全數指標通過基礎評鑑,6,11,1.833333333,3.9
宜蘭縣蘇澳鎮蓬萊國民小學附設幼兒園,公立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮南澳路85號,121.8037754,24.4649455,45,103學年度,基礎評鑑,全數指標通過基礎評鑑,11,53,4.818181818,4.2
宜蘭縣蘇澳鎮立幼兒園,公立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮永愛路255巷38號,121.8367796,24.6219791,360,104學年度,基礎評鑑,全數指標通過基礎評鑑,6,25,4.166666667,4.8
財團法人天主教會台北教區附設宜蘭縣私立博愛幼兒園,私立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮中正路44號,121.853323,24.59929,150,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,34,170,5,2.8
宜蘭縣私立惠幼幼兒園,私立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮志成路15巷14、15號,121.8422303,24.5931014,91,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,27,65,2.407407407,3.6
宜蘭縣私立欣欣幼兒園,私立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮忠孝路570號,121.830229,24.61942,180,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,17,77,4.529411765,3.8
宜蘭縣私立薇閣幼兒園,私立,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮新生路1號,121.8508219,24.5966697,45,105學年度,追蹤評鑑,全數指標通過追蹤評鑑,14,70,5,2.5
宜蘭縣南澳鄉碧候國民小學附設幼兒園,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉碧候路自覺巷38號,121.7847646,24.4741303,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,8,24,3,4.1
宜蘭縣南澳鄉澳花國民小學附設幼兒園,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉中央路19號,121.739711,24.329409,45,103學年度,基礎評鑑,全數指標通過基礎評鑑,10,38,3.8,4.9
宜蘭縣南澳鄉東澳國民小學附設幼兒園,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉蘇花路三段209號,121.8325507,24.5216936,46,103學年度,基礎評鑑,全數指標通過基礎評鑑,27,54,2,2.7
宜蘭縣南澳鄉南澳國民小學附設幼兒園,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉中正路15號,121.8011813,24.4672359,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,2,9,4.5,3.1
宜蘭縣南澳鄉立幼兒園,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉大通路112-2號,121.7995456,24.4652537,80,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,14,67,4.785714286,5
宜蘭縣南澳鄉立幼兒園碧候分班,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉信義路陽明巷53-2號,121.7865903,24.4749523,40,104學年度,無評鑑分類,全數指標改善完畢,12,38,3.166666667,3.5
宜蘭縣南澳鄉立幼兒園金岳分班,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉金岳路1-3號,121.777892,24.4714655,30,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,19,76,4,4.4
宜蘭縣南澳鄉立幼兒園武塔分班,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉新溪路溫泉巷7-2號,121.7776574,24.4438144,30,104學年度,無評鑑分類,全數指標改善完畢,23,94,4.086956522,3
宜蘭縣南澳鄉立幼兒園金洋分班,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉博愛路3號,121.748879,24.425615,30,104學年度,追蹤評鑑,全數指標通過追蹤評鑑,43,146,3.395348837,4
宜蘭縣南澳鄉金洋國民小學附設幼兒園,公立,宜蘭縣,南澳鄉,宜蘭縣南澳鄉金洋路11號,121.7491995,24.4259751,15,無評鑑資料,無評鑑資料,無評鑑資料,7,34,4.857142857,3.6
桃園市中壢區中正國民小學附設幼兒園,公立,桃園市,中壢區,桃園市中壢區興仁路2段404號,121.2622073,24.9619738,60,107學年度,基礎評鑑,全數指標通過基礎評鑑,9,29,3.222222222,4
桃園市中壢區新明國民小學附設幼兒園,公立,桃園市,中壢區,桃園市中壢區中央西路二段97號,121.2156723,24.9591672,300,107學年度,基礎評鑑,全數指標通過基礎評鑑,41,131,3.195121951,3.4
桃園市中壢區自立國民小學附設幼兒園,公立,桃園市,中壢區,桃園市中壢區永福路1200號,121.2511428,24.9682648,120,107學年度,基礎評鑑,全數指標通過基礎評鑑,46,202,4.391304348,3.4
桃園市中壢區內壢國民小學附設幼兒園,公立,桃園市,中壢區,桃園市中壢區福德路20號,121.2588937,24.975202,60,107學年度,基礎評鑑,全數指標通過基礎評鑑,5,18,3.6,3.3
桃園市中壢區中壢國民小學附設幼兒園,公立,桃園市,中壢區,桃園市中壢區延平路622號,121.2218775,24.9540143,120,107學年度,基礎評鑑,全數指標通過基礎評鑑,23,94,4.086956522,3.1
